ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Meta: site-sidebar-layout","Meta: site-content-layout","Meta: stick-header-meta","Meta: theme-transparent-header-meta","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Download 1 name","Download 1 URL"
297,simple,,"Casual Female A-Line Sashes Long",1,0,visible,"Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.","<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>",,,taxable,,1,,0,0,,,,,0,,,70,"Women, Women > Women's Dress",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Casual-Female-A-Line-Sashes-Long-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Casual-Female-A-Line-Sashes-Long-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Casual-Female-A-Line-Sashes-Long-4.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Casual-Female-A-Line-Sashes-Long-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Casual-Female-A-Line-Sashes-Long-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
302,simple,,"Women Black Long Dress Spring",1,0,visible,"<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>",,,,taxable,,1,,0,0,,,,,0,,120,150,"Women, Women > Women's Dress",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Women-Black-Long-Dress-Spring-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Women-Black-Long-Dress-Spring-5.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Women-Black-Long-Dress-Spring-4.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Women-Black-Long-Dress-Spring-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Women-Black-Long-Dress-Spring-2.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
308,simple,,"Floral Printed Blue Sashes",1,0,visible,"<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>
</div>","<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>
</div>",,,taxable,,1,,0,0,,,,,0,,,420,"Women, Women > Women's Dress",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Floral-Printed-Blue-Sashes-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Floral-Printed-Blue-Sashes-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Floral-Printed-Blue-Sashes-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Floral-Printed-Blue-Sashes-4.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Floral-Printed-Blue-Sashes-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
323,simple,,"Light Brown Check",1,0,visible,"<div class=""woocommerce-product-details__short-description"">
<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, v

</div>
</div>
</div>
</div>","Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.",,,taxable,,1,,0,0,,,,,0,,,299,"Men, Men > Men's Suite",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Lazio-Light-Brown-Check-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Lazio-Light-Brown-Check-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Lazio-Light-Brown-Check-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
327,simple,,"Soho Navy Plain",1,0,visible,"<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""woocommerce-product-details__short-description"">
<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>
</div>
</div>
</div>
</div>","<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""woocommerce-product-details__short-description"">
<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>
</div>
</div>
</div>
</div>",,,taxable,,1,,0,0,,,,,0,,,609,"Men, Men > Men's Suite",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Soho-Navy-Plain-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Soho-Navy-Plain-2.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
331,simple,,"Lazio Grey check",1,0,visible,,"Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.",,,taxable,,1,,0,0,,,,,0,,,179,"Men, Men > Men's Suite",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Lazio-Grey-check-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Soho-Navy-Plain-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
335,simple,,"Light Grey Check",1,0,visible,"<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>
</div>
</div>","<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>
</div>
</div>",,,taxable,,1,,0,0,,,,,0,,,540,"Men, Men > Men's Suite",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Light-Grey-Check-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Lazio-Light-Brown-Check-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
339,simple,,"Men’s t-shirt",1,0,visible,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco","Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.",,,taxable,,1,,0,0,,,,,0,,,30,"Men, Men > Men's T-shirts",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Men’s-t-shirt.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/hp1-element-7.png",,,,,,,,,0,default,default,default,default,,,,,,,,
341,simple,,"Women’s sundress",1,0,visible,"<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.

</div>","<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.

</div>",,,taxable,,1,,0,0,,,,,0,,,,"Women, Women > Women's Dress",,,http://www.abhnetworking.com/wp-content/uploads/2018/06/Women’s-sundress.jpg,,,,,,,,,0,default,default,default,default,,,,,,,,
363,simple,,"Ray Ban Sunglasses",1,0,visible,"<div class=""short-description"">

Lorem ipsum dolor sit amet, consetetur sadipscing elitr, sed diam nonumy eirmod tempor invidunt ut labore et dolore magna aliquyam erat, sed diam voluptua.

Phasellus id nisi quis justo tempus mollis sed et dui. In hac habitasse platea dictumst. Suspendisse ultrices mauris diam. Nullam sed aliquet elit. Mauris consequat nisi ut mauris efficitur lacinia.

</div>","<div class=""short-description"">
<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam fringilla augue nec est tristique auctor.

Ipsum metus feugiat sem, quis fermentum turpis eros eget velit. Donec ac tempus ante. Fusce ultricies massa massa. Fusce aliquam, purus eget sagittis vulputate, sapien libero hendrerit est, sed commodo augue nisi non neque. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed tempor, lorem et placerat vestibulum, metus nisi posuere nisl, in accumsan elit odio quis mi.

Cras neque metus, consequat et blandit et, luctus a nunc. Etiam gravida vehicula tellus, in imperdiet ligula euismod eget. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Nam erat mi, rutrum at sollicitudin rhoncus, ultricies posuere erat. Duis convallis, arcu nec aliquam consequat, purus felis vehicula felis, a dapibus enim lorem nec augue. Nunc facilisis sagittis ullamcorper.

Proin lectus ipsum, gravida et mattis vulputate, tristique ut lectus. Sed et lorem nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Aenean eleifend laoreet congue. Vivamus adipiscing nisl ut dolor dignissim semper. Nulla luctus malesuada tincidunt. Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos himenaeos. Integer enim purus, posuere at ultricies eu, placerat a felis. Suspendisse aliquet urna pretium eros convallis interdum. Quisque in arcu id dui vulputate mollis eget non arcu. Aenean et nulla purus. Mauris vel tellus non nunc mattis lobortis.

</div>
</div>",,,taxable,,1,,0,0,,,,,0,,,180,Accessories,,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Ray-Ban-Sunglasses.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Ray-Ban-Sunglasses-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
366,simple,,"Stylish scarf for men",1,0,visible,"<div class=""short-description"">

Lorem ipsum dolor sit amet, consetetur sadipscing elitr, sed diam nonumy eirmod tempor invidunt ut labore et dolore magna aliquyam erat, sed diam voluptua.

</div>","<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">

Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam fringilla augue nec est tristique auctor.

Ipsum metus feugiat sem, quis fermentum turpis eros eget velit. Donec ac tempus ante. Fusce ultricies massa massa. Fusce aliquam, purus eget sagittis vulputate, sapien libero hendrerit est, sed commodo augue nisi non neque. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed tempor, lorem et placerat vestibulum, metus nisi posuere nisl, in accumsan elit odio quis mi.

Cras neque metus, consequat et blandit et, luctus a nunc. Etiam gravida vehicula tellus, in imperdiet ligula euismod eget. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Nam erat mi, rutrum at sollicitudin rhoncus, ultricies posuere erat. Duis convallis, arcu nec aliquam consequat, purus felis vehicula felis, a dapibus enim lorem nec augue. Nunc facilisis sagittis ullamcorper.

Proin lectus ipsum, gravida et mattis vulputate, tristique ut lectus. Sed et lorem nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Aenean eleifend laoreet congue. Vivamus adipiscing nisl ut dolor dignissim semper. Nulla luctus malesuada tincidunt. Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos himenaeos. Integer enim purus, posuere at ultricies eu, placerat a felis. Suspendisse aliquet urna pretium eros convallis interdum. Quisque in arcu id dui vulputate mollis eget non arcu. Aenean et nulla purus. Mauris vel tellus non nunc mattis lobortis.

</div>",,,taxable,,1,,0,0,,,,,0,,,155,Accessories,,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Stylish-scarf-for-men-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Stylish-scarf-for-men-2.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
390,variable,,"Pique Polo Shirt",1,0,visible,"<div class=""woocommerce-product-details__short-description"">

Sunspel played a pivotal role in the birth of this universal wardrobe staple; a part of our heritage that we like to think gives us a certain expertise when it comes to knowing exactly what it takes to make the best T-Shirt possible. Made in England using long-staple cotton for unparalleled softness, lightness and comfort.

</div>","<div class=""woocommerce-product-details__short-description"">

Sunspel played a pivotal role in the birth of this universal wardrobe staple; a part of our heritage that we like to think gives us a certain expertise when it comes to knowing exactly what it takes to make the best T-Shirt possible. Made in England using long-staple cotton for unparalleled softness, lightness and comfort.

</div>",,,taxable,,1,,0,0,,,,,0,,,,"Men, Men > Men's Polo Shirt",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/pique-polo-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/pique-polo-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/pique-polo-1.jpg",,,,,,,,,0,default,default,default,default,Size,"S, M, L",0,0,Color,"Green, Pink",0,0
395,simple,,"Low Neck Black Dress",1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,,taxable,,1,,0,0,,,,,0,,,100,"Men, Men > Men's T-shirts",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Low-Neck-Black-Dress.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Low-Neck-Black-Dress-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Low-Neck-Black-Dress.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Low-Neck-Black-Dress-3.jpg",,,,,"id:339, id:417, id:366, id:302",id:363,,,0,default,default,default,default,,,,,,,,
438,grouped,,"Samsung Galaxy S9",1,0,visible,"<div class=""woocommerce-product-details__short-description"">

S9. The camera. Reimagined. Capture your world like never before with a revolutionary next-gen 12MP camera that adapts like the human eye. A super slow-mo camera shoots at an incredible 960 FPS, perfect for turning everyday moments into epic viral-worthy vids. On top of that, discover true-to life surround sound, game-changing Bixby Vision, wireless charging and more.

</div>","<h2>The Camera. Reimagined.</h2>
The Galaxy S9 and S9  are packed with incredible features to help you do more than you ever imagined. With a revolutionary camera that adapts like the human eye, get ready to capture your world like never before.

&nbsp;

<img class=""alignnone size-full wp-image-423"" src=""http://www.abhnetworking.com/wp-content/uploads/2018/06/samsung-galaxy-s9-5.jpg"" sizes=""(max-width: 650px) 100vw, 650px"" srcset=""http://www.abhnetworking.com/wp-content/uploads/2018/06/samsung-galaxy-s9-5.jpg 650w, http://www.abhnetworking.com/wp-content/uploads/2018/06/samsung-galaxy-s9-5-300x254.jpg 300w, http://www.abhnetworking.com/wp-content/uploads/2018/06/samsung-galaxy-s9-5-600x508.jpg 600w"" alt="""" width=""650"" height=""550"" />

<section id=""s9SctnAdvanced"">
<div class=""s9SctnContent"">
<h2>The most advanced Galaxy is here</h2>
On top of a next generation camera, the S9 and S9  are our smartest and most immersive devices yet. Discover true-to life AKG surround sound, game-changing Bixby Vision, plus tonnes more advanced features.

</div>
</section><section id=""s9SctnShots"">
<div class=""s9SctnContent"">
<h3>You call the shots</h3>
Enjoy picture perfection in any light and shoot in Super slow motion. The S9  has extra features – a rear Dual Camera and Live Focus for stunning, professional-looking Bokeh effects. Plus Dual Optical Image Stabilisation (OIS) to make every detail crystal-clear.

</div>
<div class=""s9SctnContent"">
<h3>Capture the moment within the moment</h3>
The radical super Slow-Mo camera shoots at an incredible 960 FPS, perfect for turning everyday moments into epic viral-worthy videos. Capture that trophy-clinching goal or the electrifying moment the band takes to the stage.

</div>
<img class=""s9SctnImgDK"" src=""https://www.carphonewarehouse.com/content/dam/ews/landing/samsung/galaxy_s9/bg_s9_slowmo.jpg"" alt=""Samsung Galaxy S9 Capture the moment within the moment"" />

</section>",,,taxable,,1,,0,0,,,,,0,,,,Smart,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/samsung-galaxy-s9.jpg,,,,"id:439, id:441, id:440",,,,,0,default,default,default,default,,,,,,,,
439,simple,,"Samsung Galaxy S9 Phone",1,0,hidden,,,,,taxable,,1,,0,0,,,,,0,,,740,Smart,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/samsung-galaxy-s9-1.png,,,,,,,,,0,default,default,default,default,,,,,,,,
440,simple,,"Fast Wireless Charger",1,0,hidden,,,,,taxable,,1,,0,0,,,,,0,,,35.99,Smart,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/Samsung-Fast-Wireless-Charger.png,,,,,,,,,0,default,default,default,default,,,,,,,,
441,simple,,"Samsung S9 Cover",1,0,hidden,,,,,taxable,,1,,0,0,,,,,0,,,20,Smart,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/Samsung-S9-Cover.png,,,,,,,,,0,default,default,default,default,,,,,,,,
442,variation,,"Pique Polo Shirt - S, Green",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,115,,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/pique-polo-2.jpg,,,id:390,,,,,,1,,,,,Size,S,,0,Color,Green,,0
443,variation,,"Pique Polo Shirt - S, Pink",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,120,,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/pique-polo-1.jpg,,,id:390,,,,,,2,,,,,Size,S,,0,Color,Pink,,0,,
444,variation,,"Pique Polo Shirt - M, Green",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,125,,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/pique-polo-2.jpg,,,id:390,,,,,,3,,,,,Size,M,,0,Color,Green,,0,,
445,variation,,"Pique Polo Shirt - M, Pink",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,125,,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/pique-polo-1.jpg,,,id:390,,,,,,4,,,,,Size,M,,0,Color,Pink,,0,,
446,variation,,"Pique Polo Shirt - L, Green",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,125,,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/pique-polo-2.jpg,,,id:390,,,,,,5,,,,,Size,L,,0,Color,Green,,0,,
447,variation,,"Pique Polo Shirt - L, Pink",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,135,,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/pique-polo-1.jpg,,,id:390,,,,,,6,,,,,Size,L,,0,Color,Pink,,0,,
448,external,,"Astra Theme Pro",1,0,visible,"Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.","<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>",,,taxable,,1,,0,0,,,,,0,,45,49,Plugins,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/wpastra-fb.jpg,,,,,,,https://wpastra.com/pricing/,"Buy Astra Pro",0,default,default,default,default,,,,,,,,,,
451,"simple, virtual",,"Instant Video Call",1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,,120,Smart,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/Mobile-Video-Conferencing-700x466.jpg,,,,,,,,,0,default,default,default,default,,,,,,,,,,
452,"simple, downloadable",,"My New ebook",1,0,visible,"<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

&nbsp;

</div>","<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>",,,taxable,,1,,0,0,,,,,0,,,50,Plugins,,,http://www.abhnetworking.com/wp-content/uploads/2018/06/wpastra-fb.jpg,'-1','-1',,,,,,,0,default,default,default,default,,,,,,,,,"Download This File",http://www.abhnetworking.com/wp-content/uploads/2018/06/Download-This-File.docx
